student_id_perf,latest_cgpa,mean_cgpa,min_cgpa,max_cgpa,mean_sgpa,total_backlogs,semesters_attended,theory_gp_mean,practical_marks_mean,th_attendance_rate,pr_attendance_rate,sgpa_sem_1,sgpa_sem_2,sgpa_sem_3,sgpa_sem_4,sgpa_sem_5,sgpa_sem_6,sgpa_sem_7,sgpa_sem_8,certification_course,gender_x,department,height_cm,weight_kg,10th_mark,12th_mark,college_mark,hobbies,daily_studing_time,prefer_to_study_in,salary_expectation,do_you_like_your_degree,willingness_to_pursue_a_career_based_on_their_degree,social_medai_video,travelling_time,stress_level,financial_status,part_time_job,student_id_research,gender_y,branch,current_back,ever_back,olympiads_qualified,technical_projects,tech_quiz,engg_coaching,ntse_scholarships,miscellany_tech_events,study_hours_day,stress_numeric,travel_mins,social_hours,average_marks,academic_risk_score,study_efficiency,at_risk_student,cgpa_band
15362,6.45,6.470370370370371,2.77,9.36,5.977222222222222,43.0,6,4.777777777777778,20.05555555555556,0.7777777777777778,0.3148148148148148,8.09,6.0,2.73,6.0,0.0,6.0,,,No,Male,BCA,160.0,70.0,80.0,69.0,60.0,Sports,30 - 60 minute,Morning,20000.0,Yes,50%,30 - 60 Minute,1 - 1.30 hour,Awful,good,No,,,,,,,,,,,,0.75,3.0,75.0,1.0,69.66666666666667,48.03,8.63,True,Average
15363,6.45,6.500943396226416,4.18,8.39,6.01,34.0,6,5.867924528301887,13.660377358490566,0.8490566037735849,0.1886792452830188,6.0,5.55,6.0,6.0,4.0,6.0,,,Yes,Female,BCA,155.0,43.0,79.0,61.0,70.0,Cinema,1 - 2 Hour,Night,13000.0,Yes,50%,1.30 - 2 hour,0 - 30 minutes,Awful,Awful,No,,,,,,,,,,,,1.5,3.0,15.0,1.75,70.0,47.85,4.33,True,Average
15364,8.04,6.454576271186441,4.18,8.55,6.004237288135593,29.0,6,5.6440677966101696,14.169491525423728,0.8305084745762712,0.1864406779661017,6.0,6.0,6.0,6.0,5.0,6.0,,,Yes,Female,BCA,156.0,50.0,64.0,49.5,85.0,Reading books,2 - 3 hour,Night,100000.0,Yes,75%,30 - 60 Minute,30 - 60 minutes,Bad,Bad,No,,,,,,,,,,,,2.5,2.0,45.0,1.0,66.16666666666667,43.12,2.58,True,Average
15365,6.45,6.396727272727273,4.18,9.1,5.906909090909091,24.0,6,5.072727272727272,19.818181818181817,0.7818181818181819,0.2363636363636363,6.0,6.0,4.82,6.0,0.0,6.0,,,Yes,Female,BCA,160.0,50.0,86.0,68.0,80.0,Video Games,2 - 3 hour,Anytime,25000.0,Yes,75%,30 - 60 Minute,0 - 30 minutes,Good,Bad,No,,,,,,,,,,,,2.5,1.0,15.0,1.0,78.0,38.45,2.56,True,Average
15367,6.45,6.495925925925927,4.18,9.02,6.006296296296296,25.0,6,5.0,22.59259259259259,0.7592592592592593,0.2777777777777778,6.0,6.0,6.0,0.0,6.0,6.0,,,Yes,Male,BCA,175.0,68.9,71.0,66.0,80.0,Video Games,30 - 60 minute,Morning,15000.0,Yes,75%,1 - 1.30 hour,2 - 2.30 hour,Good,good,No,,,,,,,,,,,,0.75,1.0,45.0,1.25,72.33333333333333,37.88,8.66,True,Average
15371,6.45,6.1625000000000005,4.95,6.73,6.58875,0.0,1,5.875,41.25,0.875,0.5,6.0,,,,,,,,Yes,Female,BCA,155.0,50.0,80.0,73.0,80.0,Cinema,0 - 30 minute,Anytime,50000.0,Yes,75%,1 - 30 Minute,30 - 60 minutes,Good,Bad,Yes,,,,,,,,,,,,0.25,1.0,45.0,1.0,77.66666666666667,9.79,24.65,False,Average
15374,6.45,6.539814814814815,2.45,8.98,6.271296296296296,33.0,6,5.074074074074074,21.74074074074074,0.7407407407407407,0.2962962962962963,6.0,6.0,6.0,6.73,6.0,6.0,,,No,Male,Commerce,150.0,55.0,50.0,50.0,35.0,Sports,3 - 4 hour,Morning,15000.0,Yes,75%,More than 2 hour,1 - 1.30 hour,Good,Bad,No,,,,,,,,,,,,3.5,1.0,75.0,2.5,45.0,37.81,1.87,True,Average
15379,6.45,6.4151851851851855,2.45,9.7,5.911481481481482,31.0,6,5.166666666666667,16.333333333333332,0.7777777777777778,0.2222222222222222,6.0,6.0,6.0,6.0,4.33,6.0,,,Yes,Male,Commerce,165.0,75.0,65.0,75.0,97.0,Cinema,0 - 30 minute,Anytime,15000.0,Yes,50%,1 - 1.30 hour,0 - 30 minutes,fabulous,good,Yes,,,,,,,,,,,,0.25,1.0,15.0,1.25,79.0,38.34,25.66,True,Average
15380,6.45,6.362222222222222,2.45,9.7,5.796851851851852,22.0,6,4.833333333333333,23.35185185185185,0.7592592592592593,0.2777777777777778,6.0,5.91,6.0,0.0,4.2,9.08,,,No,Male,Commerce,156.0,50.0,90.0,80.0,80.0,Sports,1 - 2 Hour,Morning,15000.0,No,25%,1 - 1.30 hour,30 - 60 minutes,Awful,Bad,No,11.0,Male,EEE,1.0,1.0,6.0,3.0,3.0,6.0,0.0,5.0,1.5,3.0,45.0,1.25,83.33333333333333,48.64,4.24,True,Average
15381,6.45,6.556140350877193,2.45,9.7,6.230877192982456,26.0,6,5.87719298245614,12.228070175438596,0.8771929824561403,0.2105263157894736,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,Commerce,167.0,53.0,85.0,91.0,88.0,Video Games,30 - 60 minute,Morning,40000.0,Yes,25%,30 - 60 Minute,2 - 2.30 hour,Bad,Bad,No,,,,,,,,,,,,0.75,2.0,45.0,1.0,88.0,42.54,8.74,True,Average
15385,6.45,6.469285714285715,2.45,9.7,6.105714285714286,26.0,6,6.107142857142857,12.053571428571429,0.8571428571428571,0.1607142857142857,6.0,6.0,6.0,5.0,6.0,6.0,,,Yes,Male,Commerce,165.0,64.0,75.0,70.0,70.0,Video Games,30 - 60 minute,Morning,15000.0,Yes,75%,30 - 60 Minute,2.30 - 3 hour,Good,good,Yes,67.0,Female,CSE,0.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.75,1.0,45.0,1.0,71.66666666666667,38.03,8.63,True,Average
15389,6.45,6.9975000000000005,6.23,9.7,6.305,1.0,1,5.0,45.25,0.625,0.5,6.0,,,,,,,,Yes,Male,Commerce,190.0,106.0,82.0,78.0,80.0,Reading books,1 - 2 Hour,Anytime,25000.0,Yes,100%,1 - 30 Minute,1.30 - 2 hour,Good,Bad,Yes,8.0,Male,ECE,1.0,0.0,3.0,2.0,1.0,2.0,1.0,0.0,1.5,1.0,105.0,1.0,80.0,10.51,4.66,False,Average
15393,6.45,6.4830000000000005,2.45,9.7,6.057833333333334,33.0,6,5.333333333333333,25.416666666666668,0.75,0.3333333333333333,6.0,6.0,6.0,5.0,6.0,6.0,,,No,Male,Commerce,192.0,85.0,84.0,85.0,80.0,Cinema,30 - 60 minute,Anytime,25000.0,Yes,100%,30 - 60 Minute,more than 3 hour,Good,Bad,No,,,,,,,,,,,,0.75,1.0,45.0,1.0,83.0,37.95,8.64,True,Average
15396,6.45,6.474716981132076,2.45,9.7,6.109622641509434,42.0,6,6.0,12.90566037735849,0.8490566037735849,0.1886792452830188,8.36,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,Commerce,173.0,58.0,91.0,83.5,80.0,Video Games,1 - 2 Hour,Night,35000.0,Yes,50%,30 - 60 Minute,2 - 2.30 hour,Bad,good,No,,,,,,,,,,,,1.5,2.0,45.0,1.0,84.83333333333333,43.0,4.32,True,Average
15399,6.45,6.434259259259259,2.45,8.38,6.146481481481482,24.0,6,5.518518518518518,12.12962962962963,0.8333333333333334,0.1666666666666666,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Female,Commerce,145.0,60.0,92.0,75.0,90.0,Cinema,3 - 4 hour,Anytime,18000.0,Yes,100%,More than 2 hour,0 - 30 minutes,Bad,good,No,,,,,,,,,,,,3.5,2.0,15.0,2.5,85.66666666666667,43.23,1.84,True,Average
15400,6.45,6.487065217391305,3.91,8.8,6.07304347826087,96.0,6,5.163043478260869,10.923913043478262,0.7934782608695652,0.1847826086956521,6.0,6.0,6.0,6.0,6.0,0.0,,,Yes,Male,Commerce,170.0,90.0,75.0,75.0,80.0,Sports,30 - 60 minute,Anytime,40000.0,Yes,75%,1 - 1.30 hour,1.30 - 2 hour,Good,good,No,,,,,,,,,,,,0.75,1.0,105.0,1.25,76.66666666666667,37.93,8.65,True,Average
15401,6.45,6.491818181818182,4.91,8.94,6.064545454545455,25.0,6,4.927272727272728,19.854545454545452,0.7454545454545455,0.2909090909090909,6.82,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,Commerce,169.0,65.0,90.0,80.0,85.0,Cinema,3 - 4 hour,Anytime,20000.0,Yes,75%,1.30 - 2 hour,more than 3 hour,Good,good,No,11.0,Male,EEE,1.0,1.0,6.0,3.0,3.0,6.0,0.0,5.0,3.5,1.0,45.0,1.75,85.0,37.99,1.85,True,Average
15402,6.45,6.567547169811321,4.91,9.04,6.119622641509434,16.0,6,5.735849056603773,16.528301886792452,0.8113207547169812,0.2452830188679245,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,Commerce,175.0,59.0,81.0,64.0,85.0,Sports,1 - 2 Hour,Anytime,15000.0,Yes,50%,1.30 - 2 hour,30 - 60 minutes,Good,good,No,,,,,,,,,,,,1.5,1.0,45.0,1.75,76.66666666666667,37.47,4.38,True,Average
15403,6.45,6.394,5.06,7.02,5.866,27.0,6,4.8,14.254545454545454,0.7818181818181819,0.2,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Female,Commerce,150.0,42.0,70.0,71.0,91.0,Sports,1 - 2 Hour,Anytime,20000.0,Yes,75%,30 - 60 Minute,0 - 30 minutes,Good,Fabulous,No,30.0,Male,CIVIL,0.0,1.0,4.0,3.0,1.0,4.0,0.0,0.0,1.5,1.0,15.0,1.0,77.33333333333333,38.46,4.26,True,Average
15405,6.45,6.388571428571429,4.11,8.11,5.947857142857143,21.0,4,5.690476190476191,12.88095238095238,0.8571428571428571,0.1904761904761904,6.0,6.0,6.0,8.1,,,,,Yes,Male,Commerce,178.0,60.0,70.0,60.0,60.0,Sports,2 - 3 hour,Morning,25000.0,Yes,50%,1 - 30 Minute,30 - 60 minutes,Good,Bad,Yes,,,,,,,,,,,,2.5,1.0,45.0,1.0,63.333333333333336,38.49,2.56,True,Average
15406,6.45,6.510185185185185,4.86,9.03,6.239999999999999,38.0,6,5.462962962962963,20.83333333333333,0.7962962962962963,0.2407407407407407,6.0,7.36,6.0,6.0,6.0,6.0,,,Yes,Female,Commerce,157.0,40.0,93.0,86.0,85.0,Cinema,30 - 60 minute,Morning,15000.0,Yes,50%,More than 2 hour,30 - 60 minutes,Good,Bad,No,131.0,Male,EEE,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.75,1.0,45.0,2.5,88.0,37.8,8.68,True,Average
15407,7.67,6.568444444444444,5.43,8.9,6.179777777777777,31.0,6,5.333333333333333,12.422222222222222,0.8,0.2,6.0,6.0,7.0,6.0,6.0,8.4,,,No,Female,Commerce,160.0,40.0,76.0,63.0,70.0,Sports,30 - 60 minute,Night,15000.0,Yes,75%,1 - 1.30 hour,30 - 60 minutes,Good,good,Yes,,,,,,,,,,,,0.75,1.0,45.0,1.25,69.66666666666667,37.47,8.76,True,Average
15410,6.45,6.481063829787234,5.38,8.01,6.00063829787234,26.0,6,5.170212765957447,11.46808510638298,0.8085106382978723,0.1702127659574468,6.0,6.0,6.0,6.0,7.82,6.0,,,Yes,Male,Commerce,159.0,80.0,60.0,79.0,50.0,Cinema,30 - 60 minute,Morning,25000.0,Yes,0%,More than 2 hour,1.30 - 2 hour,Good,Bad,No,,,,,,,,,,,,0.75,1.0,105.0,2.5,63.0,37.97,8.64,True,Average
15414,6.45,6.400681818181818,4.36,8.16,5.835909090909092,31.0,6,4.818181818181818,17.65909090909091,0.7272727272727273,0.2045454545454545,6.0,6.0,6.0,6.0,6.0,8.9,,,No,Male,Commerce,182.0,57.0,83.7,76.77,80.0,Sports,30 - 60 minute,Night,11000.0,Yes,75%,1 - 1.30 hour,1 - 1.30 hour,Good,Bad,No,,,,,,,,,,,,0.75,1.0,75.0,1.25,80.15666666666667,38.88,8.53,True,Average
15415,6.45,6.467446808510639,5.44,8.14,6.013617021276596,20.0,6,5.042553191489362,17.95744680851064,0.7446808510638298,0.2340425531914893,6.0,7.64,6.0,6.0,6.0,6.0,,,No,Female,Commerce,150.0,54.0,76.0,76.0,92.8,Sports,3 - 4 hour,Anytime,25000.0,Yes,100%,1 - 1.30 hour,30 - 60 minutes,Good,Bad,No,188.0,Male,MECH,0.0,0.0,6.0,2.0,4.0,6.0,0.0,0.0,3.5,1.0,45.0,1.25,81.60000000000001,38.15,1.85,True,Average
15417,6.45,6.707037037037037,4.86,9.57,6.269444444444445,23.0,6,5.462962962962963,17.87037037037037,0.7962962962962963,0.2222222222222222,6.0,6.0,6.0,6.0,6.0,10.0,,,Yes,Female,Commerce,154.0,62.0,70.0,50.0,60.0,Cinema,1 - 2 Hour,Night,20000.0,Yes,50%,1 - 1.30 hour,30 - 60 minutes,Bad,Bad,No,,,,,,,,,,,,1.5,2.0,45.0,1.25,60.0,41.67,4.47,True,Average
15422,6.45,6.518983050847457,4.57,9.47,6.045084745762712,28.0,6,5.576271186440678,19.83050847457627,0.8305084745762712,0.2372881355932203,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Female,Commerce,165.0,75.0,91.0,70.0,80.0,Cinema,1 - 2 Hour,Anytime,10000.0,Yes,50%,30 - 60 Minute,30 - 60 minutes,Bad,Awful,No,,,,,,,,,,,,1.5,2.0,45.0,1.0,80.33333333333333,42.75,4.35,True,Average
15431,6.45,6.603518518518519,5.07,9.73,6.125740740740741,23.0,6,6.0,15.074074074074074,0.8333333333333334,0.1851851851851851,6.0,6.0,5.5,6.0,2.4,6.0,,,Yes,Female,Commerce,150.0,40.0,80.0,75.0,70.0,Cinema,1 - 2 Hour,Morning,120000.0,Yes,50%,1 - 1.30 hour,0 - 30 minutes,Good,Bad,No,,,,,,,,,,,,1.5,1.0,15.0,1.25,75.0,37.27,4.4,True,Average
15432,6.45,6.530740740740741,4.59,9.47,5.993888888888889,40.0,6,5.277777777777778,18.444444444444443,0.7407407407407407,0.2777777777777778,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Female,B.com ISM,149.0,50.0,60.0,60.0,60.0,Cinema,30 - 60 minute,Morning,15000.0,Yes,75%,1 - 30 Minute,30 - 60 minutes,Bad,Bad,No,,,,,,,,,,,,0.75,2.0,45.0,1.0,60.0,42.87,8.71,True,Average
15436,5.27,6.281428571428571,5.27,6.45,6.0,4.0,1,6.285714285714286,18.428571428571427,0.8571428571428571,0.2857142857142857,6.0,,,,,,,,No,Male,B.com ISM,150.0,48.0,60.0,77.0,50.0,Video Games,30 - 60 minute,Night,45000.0,Yes,50%,30 - 60 Minute,30 - 60 minutes,Bad,Bad,Yes,,,,,,,,,,,,0.75,2.0,45.0,1.0,62.333333333333336,26.11,8.38,True,Average
15437,6.45,6.562586206896552,4.89,9.47,6.12603448275862,25.0,6,5.827586206896552,17.29310344827586,0.8448275862068966,0.2241379310344827,7.45,6.0,6.0,6.0,0.0,6.0,,,No,Female,B.com ISM,160.0,50.0,60.0,70.0,65.0,Sports,0 - 30 minute,Night,5000.0,Yes,25%,30 - 60 Minute,1 - 1.30 hour,Good,Bad,No,,,,,,,,,,,,0.25,1.0,75.0,1.0,65.0,37.5,26.25,True,Average
15444,6.45,6.608148148148149,5.27,9.47,6.142222222222222,30.0,6,5.166666666666667,25.01851851851852,0.7777777777777778,0.3148148148148148,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,B.com ISM,173.0,92.0,54.0,65.0,2.0,Cinema,0 - 30 minute,Anytime,23000.0,Yes,100%,More than 2 hour,1 - 1.30 hour,Good,good,No,,,,,,,,,,,,0.25,1.0,75.0,2.5,40.333333333333336,37.24,26.43,True,Average
15449,6.45,6.717321428571429,4.59,9.47,6.210892857142857,37.0,6,6.196428571428571,12.035714285714286,0.875,0.1964285714285714,6.0,6.0,6.0,6.0,6.0,6.0,,,No,Male,B.com ISM,150.0,48.0,46.0,48.0,60.0,Sports,1 - 2 Hour,Anytime,30000.0,Yes,50%,1 - 30 Minute,1 - 1.30 hour,Bad,Bad,No,,,,,,,,,,,,1.5,2.0,75.0,1.0,51.333333333333336,41.62,4.48,True,Average
15450,6.45,6.7525,5.27,9.45,6.0,4.0,1,6.625,22.625,0.875,0.375,6.0,,,,,,,,Yes,Male,B.com ISM,163.0,80.0,76.0,47.0,30.0,Cinema,0 - 30 minute,Morning,500000.0,Yes,50%,1 - 30 Minute,0 - 30 minutes,Awful,Awful,No,,,,,,,,,,,,0.25,3.0,15.0,1.0,51.0,28.41,27.01,True,Average
15454,6.45,6.526666666666666,4.85,9.47,5.8875925925925925,25.0,6,5.055555555555555,23.98148148148148,0.7592592592592593,0.2962962962962963,6.0,6.0,6.0,6.0,4.0,6.0,,,Yes,Male,B.com ISM,168.0,48.0,70.0,60.0,50.0,Sports,30 - 60 minute,Morning,40000.0,Yes,75%,1 - 30 Minute,more than 3 hour,Bad,Bad,No,,,,,,,,,,,,0.75,2.0,45.0,1.0,60.0,42.7,8.7,True,Average
15457,6.45,6.535818181818183,5.04,9.47,6.043818181818183,30.0,6,4.909090909090909,25.545454545454547,0.7454545454545455,0.3636363636363636,6.0,6.0,6.45,6.0,6.0,6.0,,,Yes,Male,B.com ISM,162.0,85.0,56.0,57.0,67.0,Sports,30 - 60 minute,Night,30000.0,Yes,75%,30 - 60 Minute,1 - 1.30 hour,Good,good,No,,,,,,,,,,,,0.75,1.0,75.0,1.0,60.0,37.74,8.71,True,Average
15458,6.45,6.797777777777777,5.67,9.45,6.296111111111111,46.0,6,5.851851851851852,16.87037037037037,0.8333333333333334,0.2407407407407407,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,B.com ISM,170.0,80.0,67.0,70.0,60.0,Sports,More Than 4 hour,Anytime,700000.0,Yes,100%,1 - 30 Minute,0 - 30 minutes,Good,good,No,,,,,,,,,,,,5.0,1.0,15.0,1.0,65.66666666666667,36.16,1.36,True,Average
15460,6.45,6.604905660377359,4.89,9.45,6.027547169811321,31.0,6,6.30188679245283,12.528301886792454,0.8867924528301887,0.1509433962264151,6.0,6.0,6.0,6.0,6.0,6.0,,,No,Male,B.com ISM,145.0,50.0,75.0,79.0,70.0,Reading books,1 - 2 Hour,Morning,12000.0,Yes,50%,1 - 30 Minute,0 - 30 minutes,Good,Awful,No,,,,,,,,,,,,1.5,1.0,15.0,1.0,74.66666666666667,37.26,4.4,True,Average
15461,6.45,6.9,6.45,9.45,6.0,8.0,1,6.125,9.375,0.875,0.125,6.0,,,,,,,,No,Male,B.com ISM,160.0,52.0,65.0,70.0,65.0,Video Games,30 - 60 minute,Night,20000.0,Yes,75%,30 - 60 Minute,30 - 60 minutes,Good,good,No,,,,,,,,,,,,0.75,1.0,45.0,1.0,66.66666666666667,29.57,9.2,True,Average
15467,6.45,6.483333333333333,4.13,8.77,5.898666666666666,35.0,6,4.6,16.755555555555556,0.7777777777777778,0.2,6.0,6.0,6.0,6.0,5.6,9.4,,,No,Male,B.com ISM,180.0,65.0,86.0,86.0,89.0,Video Games,30 - 60 minute,Anytime,20000.0,Yes,50%,1 - 1.30 hour,1 - 1.30 hour,Good,good,No,,,,,,,,,,,,0.75,1.0,75.0,1.25,87.0,37.95,8.64,True,Average
15469,6.45,6.622037037037038,4.64,9.45,6.097407407407407,28.0,6,5.185185185185185,21.703703703703702,0.7592592592592593,0.2962962962962963,6.0,6.0,6.0,6.0,2.83,6.0,,,No,Male,B.com ISM,149.0,35.0,70.0,67.0,65.0,Video Games,1 - 2 Hour,Anytime,15000.0,Yes,100%,1 - 30 Minute,0 - 30 minutes,Good,good,No,,,,,,,,,,,,1.5,1.0,15.0,1.0,67.33333333333333,37.16,4.41,True,Average
15471,6.45,6.71,5.27,9.76,6.206415094339623,29.0,6,6.09433962264151,10.50943396226415,0.8867924528301887,0.1320754716981132,6.0,6.0,6.0,6.0,6.0,7.29,,,No,Male,B.com ISM,173.0,60.0,60.0,52.0,60.0,Video Games,1 - 2 Hour,Night,20000.0,Yes,50%,30 - 60 Minute,1 - 1.30 hour,Bad,Bad,No,,,,,,,,,,,,1.5,2.0,75.0,1.0,57.333333333333336,41.66,4.47,True,Average
15473,6.45,6.4403703703703705,3.82,8.64,5.805555555555555,47.0,6,4.685185185185185,29.296296296296298,0.7407407407407407,0.3333333333333333,6.0,6.0,6.0,6.0,6.0,6.0,,,No,Female,B.com ISM,149.0,40.0,60.0,60.0,60.0,Cinema,30 - 60 minute,Morning,15000.0,Yes,75%,1 - 30 Minute,30 - 60 minutes,Bad,good,No,,,,,,,,,,,,0.75,2.0,45.0,1.0,60.0,43.38,8.59,True,Average
15481,6.45,6.528153846153846,5.36,9.24,5.878769230769231,36.0,6,5.723076923076923,15.353846153846154,0.8153846153846154,0.2461538461538461,5.36,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,B.com ISM,170.0,55.0,50.0,50.0,50.0,Cinema,30 - 60 minute,Night,10000.0,Yes,75%,1 - 30 Minute,30 - 60 minutes,Bad,good,Yes,,,,,,,,,,,,0.75,2.0,45.0,1.0,50.0,42.7,8.7,True,Average
15482,6.45,6.580370370370371,5.48,8.64,6.101111111111111,45.0,6,4.75925925925926,24.75925925925926,0.7222222222222222,0.2962962962962963,4.59,6.0,4.91,6.0,6.0,6.0,,,No,Female,B.com ISM,155.0,39.0,45.0,45.0,50.0,Sports,3 - 4 hour,Night,10.0,No,75%,30 - 60 Minute,30 - 60 minutes,fabulous,good,No,,,,,,,,,,,,3.5,1.0,45.0,1.0,46.666666666666664,37.95,1.88,True,Average
15483,6.45,6.615087719298246,6.02,8.64,6.181052631578948,28.0,6,5.842105263157895,16.31578947368421,0.8421052631578947,0.2105263157894736,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,B.com ISM,153.0,45.0,67.0,54.0,86.0,Cinema,30 - 60 minute,Morning,30000.0,Yes,100%,1 - 30 Minute,30 - 60 minutes,Good,good,No,,,,,,,,,,,,0.75,1.0,45.0,1.0,69.0,37.2,8.82,True,Average
15485,6.45,6.607368421052632,6.02,8.64,6.178245614035088,23.0,6,5.824561403508772,18.07017543859649,0.8245614035087719,0.2105263157894736,6.0,6.0,6.0,5.55,6.0,6.0,,,Yes,Male,B.com ISM,170.0,65.0,79.0,62.0,60.0,Cinema,1 - 2 Hour,Morning,25000.0,Yes,75%,1 - 30 Minute,0 - 30 minutes,Good,good,No,203.0,Male,MECH,0.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,1.5,1.0,15.0,1.0,67.0,37.24,4.4,True,Average
15487,6.45,6.6392592592592585,5.89,8.71,6.267407407407408,22.0,6,6.25925925925926,12.055555555555555,0.8518518518518519,0.1851851851851851,6.0,6.0,6.0,6.0,6.0,6.0,,,No,Male,B.com ISM,173.0,75.0,60.0,50.0,55.0,Sports,1 - 2 Hour,Anytime,20000.0,Yes,75%,1 - 30 Minute,1.30 - 2 hour,Bad,Bad,No,,,,,,,,,,,,1.5,2.0,105.0,1.0,55.0,42.06,4.43,True,Average
15488,7.96,6.669074074074074,5.99,9.2,6.055000000000001,21.0,6,5.62962962962963,20.64814814814815,0.8148148148148148,0.2592592592592592,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,B.com ISM,170.0,60.0,50.0,50.0,50.0,Reading books,1 - 2 Hour,Anytime,50000.0,Yes,75%,More than 2 hour,1 - 1.30 hour,Bad,good,Yes,,,,,,,,,,,,1.5,2.0,75.0,2.5,50.0,41.89,4.45,True,Average
15494,6.45,6.55377358490566,3.27,9.0,6.080188679245283,22.0,6,5.39622641509434,21.943396226415093,0.7924528301886793,0.3018867924528302,6.0,6.0,3.27,6.0,6.0,6.0,,,Yes,Male,B.com ISM,120.0,74.0,80.0,70.0,70.0,Cinema,1 - 2 Hour,Anytime,15000.0,Yes,75%,More than 2 hour,30 - 60 minutes,Bad,Bad,Yes,,,,,,,,,,,,1.5,2.0,45.0,2.5,73.33333333333333,42.55,4.37,True,Average
15497,6.45,6.68,6.29,8.45,6.0,3.0,1,5.5,22.0,0.75,0.375,6.0,,,,,,,,Yes,Female,Commerce,160.0,68.0,96.0,92.0,80.0,Cinema,3 - 4 hour,Morning,10000.0,Yes,75%,1.30 - 2 hour,0 - 30 minutes,Good,good,No,,,,,,,,,,,,3.5,1.0,15.0,1.75,89.33333333333333,15.83,1.91,True,Average
15500,6.45,6.565555555555556,3.27,8.79,6.206111111111111,20.0,6,5.7407407407407405,21.166666666666668,0.8148148148148148,0.2962962962962963,6.0,6.0,6.0,5.0,5.3,6.0,,,No,Male,Commerce,140.0,86.0,76.0,83.0,70.0,Cinema,30 - 60 minute,Morning,15000.0,Yes,50%,More than 2 hour,30 - 60 minutes,Good,Bad,No,,,,,,,,,,,,0.75,1.0,45.0,2.5,76.33333333333333,37.48,8.75,True,Average
15502,6.45,6.583773584905661,4.18,8.52,6.058113207547169,25.0,6,5.509433962264151,19.92452830188679,0.7547169811320755,0.2452830188679245,5.91,6.0,5.0,6.0,6.0,4.79,,,Yes,Male,Commerce,165.0,60.0,55.0,50.0,60.0,Sports,0 - 30 minute,Morning,13000.0,Yes,50%,1 - 30 Minute,1 - 1.30 hour,Good,Bad,No,,,,,,,,,,,,0.25,1.0,75.0,1.0,55.0,37.38,26.34,True,Average
15504,6.45,6.55245283018868,3.27,8.52,6.14188679245283,27.0,6,4.830188679245283,24.11320754716981,0.7169811320754716,0.2830188679245283,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,Commerce,161.0,55.0,89.0,79.0,70.0,Sports,30 - 60 minute,Morning,10000.0,Yes,75%,30 - 60 Minute,30 - 60 minutes,Bad,Bad,No,202.0,Male,MECH,0.0,0.0,4.0,3.0,1.0,4.0,0.0,4.0,0.75,2.0,45.0,1.0,79.33333333333333,43.22,8.74,True,Average
15505,6.45,6.6386792452830194,3.27,9.07,6.162830188679245,35.0,6,5.169811320754717,18.81132075471698,0.7735849056603774,0.2641509433962264,6.0,7.45,6.0,6.0,6.0,6.0,,,Yes,Female,Commerce,146.0,39.0,95.6,86.0,85.0,Cinema,1 - 2 Hour,Anytime,13000.0,Yes,75%,30 - 60 Minute,0 - 30 minutes,Good,good,No,47.0,Male,CSE,0.0,0.0,4.0,4.0,0.0,3.0,1.0,0.0,1.5,1.0,15.0,1.0,88.86666666666667,37.06,4.43,True,Average
15507,6.45,6.7284905660377365,5.07,9.0,6.064716981132076,15.0,6,5.245283018867925,20.9811320754717,0.7735849056603774,0.2641509433962264,6.0,6.0,6.0,6.0,6.0,6.0,,,Yes,Male,Commerce,155.0,70.0,60.0,60.0,60.0,Sports,2 - 3 hour,Night,15000.0,Yes,50%,More than 2 hour,1 - 1.30 hour,Good,good,Yes,,,,,,,,,,,,2.5,1.0,75.0,2.5,60.0,36.55,2.69,True,Average
15509,6.45,6.656037735849056,3.27,9.0,6.120566037735848,16.0,6,5.849056603773585,17.830188679245282,0.8301886792452831,0.2075471698113207,6.0,6.0,6.0,6.0,6.0,6.0,,,No,Male,Commerce,120.0,80.0,81.0,80.0,70.0,Cinema,30 - 60 minute,Night,20000.0,Yes,50%,More than 2 hour,0 - 30 minutes,Good,Fabulous,Yes,,,,,,,,,,,,0.75,1.0,15.0,2.5,77.0,36.97,8.87,True,Average
